user_pseudo_id,event_name,event_timestamp,device_category,traffic_source,experiment_variant,session_duration,converted,is_new_user
user_002553,click,2026-03-26T02:46:27,tablet,organic,variant_b,571,0,1
user_006346,scroll,2026-03-15T13:21:45,desktop,organic,control,47,0,1
user_005315,session_start,2026-03-06T02:42:26,mobile,email,variant_b,419,0,0
user_002377,add_to_cart,2026-03-19T05:44:36,mobile,organic,variant_b,125,1,1
user_002851,add_to_cart,2026-03-06T12:05:59,tablet,organic,variant_b,271,0,1
user_000591,session_start,2026-03-15T04:57:04,mobile,organic,variant_b,153,0,0
user_001309,add_to_cart,2026-03-14T04:39:40,mobile,cpc,variant_b,210,0,0
user_007135,page_view,2026-03-13T03:11:16,tablet,social,variant_b,330,0,0
user_006161,add_to_cart,2026-03-09T20:03:05,desktop,organic,variant_b,36,0,1
bot_0079,session_start,2026-03-26T00:00:00,desktop,direct,control,0,0,0
user_006220,scroll,2026-03-27T22:46:37,desktop,social,control,372,0,0
user_001047,scroll,2026-03-04T16:40:39,desktop,social,variant_b,375,1,1
bot_0025,session_start,2026-03-27T00:00:00,desktop,direct,variant_b,0,0,0
bot_0098,session_start,2026-03-21T00:00:00,desktop,direct,control,0,0,0
user_005064,scroll,2026-03-09T05:32:48,mobile,email,control,555,1,1
bot_0047,session_start,2026-03-09T00:00:00,desktop,direct,control,0,0,0
user_004052,page_view,2026-03-03T11:37:35,mobile,email,control,510,0,0
user_000861,session_start,2026-03-11T16:41:41,desktop,direct,variant_b,140,0,1
user_003514,click,2026-03-10T07:29:23,mobile,social,control,243,0,0
user_000409,page_view,2026-03-16T15:42:23,tablet,organic,variant_b,159,0,0
user_000889,add_to_cart,2026-03-18T06:52:28,desktop,social,variant_b,537,0,0
user_003697,click,2026-03-17T11:14:52,desktop,organic,variant_b,591,0,1
user_002121,click,2026-03-26T00:35:16,tablet,organic,variant_b,338,0,1
user_001159,scroll,2026-03-21T21:10:07,desktop,email,variant_b,358,0,1
user_006939,scroll,2026-03-02T08:47:40,tablet,social,variant_b,349,0,0
user_005984,add_to_cart,2026-03-30T21:32:51,tablet,social,control,458,0,0
user_007010,add_to_cart,2026-03-28T10:40:54,desktop,direct,control,452,0,0
user_000361,scroll,2026-03-08T06:15:05,mobile,cpc,variant_b,175,0,0
user_005645,scroll,2026-03-15T15:59:03,tablet,cpc,variant_b,298,0,0
user_004916,page_view,2026-03-29T17:06:18,desktop,email,control,411,0,0
user_002542,add_to_cart,2026-03-04T18:44:55,desktop,cpc,control,236,0,0
user_007169,session_start,2026-03-26T21:40:13,desktop,social,variant_b,99,0,1
user_002611,scroll,2026-03-14T20:04:06,mobile,email,variant_b,170,0,0
bot_0010,session_start,2026-03-03T00:00:00,desktop,direct,variant_b,0,0,0
bot_0125,session_start,2026-03-19T00:00:00,desktop,direct,control,0,0,0
user_006429,add_to_cart,2026-03-27T22:27:30,desktop,organic,variant_b,68,0,0
user_004784,scroll,2026-03-15T06:16:14,tablet,social,control,444,0,0
bot_0151,session_start,2026-03-30T00:00:00,desktop,direct,control,0,0,0
bot_0183,session_start,2026-03-25T00:00:00,desktop,direct,control,0,0,0
bot_0040,session_start,2026-03-26T00:00:00,desktop,direct,variant_b,0,0,0
user_007281,scroll,2026-03-24T16:14:19,tablet,direct,variant_b,170,0,1
bot_0063,session_start,2026-03-19T00:00:00,desktop,direct,control,0,0,0
user_000264,add_to_cart,2026-03-03T22:45:11,desktop,email,control,182,0,0
bot_0055,session_start,2026-03-17T00:00:00,desktop,direct,control,0,0,0
user_004481,scroll,2026-03-13T23:19:27,tablet,email,variant_b,265,0,0
bot_0183,session_start,2026-03-14T00:00:00,desktop,direct,variant_b,0,0,0
user_001984,add_to_cart,2026-03-10T09:26:24,mobile,cpc,control,200,0,0
user_002180,click,2026-03-18T05:48:17,tablet,social,control,456,0,0
user_004024,click,2026-03-01T15:52:04,tablet,email,control,352,0,1
user_005045,add_to_cart,2026-03-24T12:29:29,desktop,social,variant_b,364,0,1
user_001909,page_view,2026-03-10T04:13:24,desktop,direct,variant_b,30,0,1
user_002341,click,2026-03-18T13:25:11,mobile,direct,variant_b,266,0,1
bot_0152,session_start,2026-03-08T00:00:00,desktop,direct,control,0,0,0
user_000018,scroll,2026-03-19T13:51:27,desktop,email,control,50,0,1
user_005777,click,2026-03-01T02:32:20,mobile,cpc,variant_b,320,0,0
user_007159,click,2026-03-25T23:04:56,mobile,organic,variant_b,402,0,1
bot_0173,session_start,2026-03-12T00:00:00,desktop,direct,control,0,0,0
user_004430,click,2026-03-10T14:21:36,tablet,cpc,control,280,0,1
user_004748,click,2026-03-25T14:54:44,desktop,cpc,control,266,0,1
user_000691,add_to_cart,2026-03-18T10:43:22,tablet,social,variant_b,226,0,0
user_000411,click,2026-03-23T11:50:47,tablet,social,variant_b,129,0,0
user_005129,add_to_cart,2026-03-26T23:36:58,tablet,social,variant_b,120,0,1
user_007912,session_start,2026-03-22T21:55:29,desktop,direct,control,303,0,0
user_002069,page_view,2026-03-13T18:52:11,mobile,social,variant_b,553,0,0
user_005255,scroll,2026-03-07T15:04:46,desktop,cpc,variant_b,411,1,1
user_002998,page_view,2026-03-10T05:21:14,desktop,email,control,418,0,1
user_005049,scroll,2026-03-20T03:31:56,desktop,email,variant_b,347,0,1
bot_0059,session_start,2026-03-25T00:00:00,desktop,direct,control,0,0,0
user_004329,scroll,2026-03-15T19:32:21,mobile,email,variant_b,237,0,0
user_002295,scroll,2026-03-19T01:28:01,tablet,social,variant_b,473,0,0
user_007162,add_to_cart,2026-03-14T15:36:04,tablet,organic,control,425,0,1
user_001344,add_to_cart,2026-03-05T02:03:50,tablet,email,control,261,0,1
user_003372,add_to_cart,2026-03-18T14:03:11,tablet,social,control,510,0,0
user_004200,add_to_cart,2026-03-28T08:35:13,desktop,social,control,420,0,1
user_003164,click,2026-03-01T09:55:26,tablet,direct,control,457,0,0
user_000185,page_view,2026-03-22T07:24:36,desktop,organic,variant_b,306,0,0
user_004949,page_view,2026-03-17T04:05:21,tablet,cpc,variant_b,477,0,0
bot_0107,session_start,2026-03-06T00:00:00,desktop,direct,variant_b,0,0,0
user_003447,click,2026-03-28T16:18:06,mobile,email,variant_b,98,0,1
user_000062,page_view,2026-03-16T08:56:17,tablet,direct,control,326,0,0
bot_0193,session_start,2026-03-24T00:00:00,desktop,direct,variant_b,0,0,0
user_006444,add_to_cart,2026-03-22T04:14:03,mobile,cpc,control,354,0,0
user_006915,add_to_cart,2026-03-16T10:30:16,desktop,organic,variant_b,101,0,0
user_001627,page_view,2026-03-08T08:35:27,desktop,direct,variant_b,161,0,0
user_002984,add_to_cart,2026-03-25T11:51:51,desktop,cpc,control,312,0,0
user_007841,session_start,2026-03-01T22:48:06,desktop,cpc,variant_b,106,1,1
user_002041,add_to_cart,2026-03-05T11:22:42,desktop,cpc,variant_b,294,0,0
user_003110,scroll,2026-03-01T02:15:19,tablet,direct,control,588,0,0
user_003903,scroll,2026-03-09T12:51:18,mobile,direct,variant_b,168,0,0
user_002140,click,2026-03-01T22:48:58,mobile,direct,control,223,0,0
bot_0040,session_start,2026-03-27T00:00:00,desktop,direct,control,0,0,0
user_006967,add_to_cart,2026-03-21T15:57:11,mobile,direct,variant_b,547,0,1
user_005616,click,2026-03-27T11:12:56,mobile,cpc,control,403,0,0
user_002650,page_view,2026-03-04T21:55:27,tablet,organic,control,43,0,0
user_004649,click,2026-03-21T00:11:02,tablet,cpc,variant_b,594,1,0
bot_0006,session_start,2026-03-28T00:00:00,desktop,direct,variant_b,0,0,0
user_002438,scroll,2026-03-01T11:14:37,mobile,email,control,123,0,0
bot_0166,session_start,2026-03-26T00:00:00,desktop,direct,variant_b,0,0,0
user_005437,page_view,2026-03-18T21:22:51,tablet,organic,variant_b,448,0,1
user_003186,add_to_cart,2026-03-08T22:54:32,mobile,cpc,control,420,0,0
user_002934,session_start,2026-03-02T22:53:51,tablet,cpc,control,326,0,0
user_005267,page_view,2026-03-30T08:45:12,tablet,direct,variant_b,178,0,0
user_001773,click,2026-03-27T17:20:36,tablet,direct,variant_b,439,0,1
user_002068,click,2026-03-06T04:03:35,tablet,organic,control,193,0,0
user_000247,scroll,2026-03-19T07:48:15,mobile,direct,variant_b,309,0,0
user_000513,session_start,2026-03-23T14:45:10,tablet,direct,variant_b,392,0,0
bot_0112,session_start,2026-03-02T00:00:00,desktop,direct,variant_b,0,0,0
srm_user_0359,session_start,2026-03-02T08:50:55,desktop,cpc,variant_b,249,0,1
bot_0171,session_start,2026-03-20T00:00:00,desktop,direct,variant_b,0,0,0
user_006273,scroll,2026-03-02T17:16:59,desktop,organic,variant_b,137,0,0
user_006499,add_to_cart,2026-03-06T13:26:05,tablet,organic,variant_b,61,0,1
user_007333,click,2026-03-19T11:08:08,mobile,email,variant_b,212,1,1
bot_0118,session_start,2026-03-09T00:00:00,desktop,direct,variant_b,0,0,0
bot_0092,session_start,2026-03-18T00:00:00,desktop,direct,control,0,0,0
user_002443,scroll,2026-03-24T02:04:49,mobile,direct,variant_b,140,0,0
bot_0157,session_start,2026-03-20T00:00:00,desktop,direct,control,0,0,0
bot_0071,session_start,2026-03-07T00:00:00,desktop,direct,variant_b,0,0,0
user_004728,add_to_cart,2026-03-04T21:37:20,mobile,social,control,517,0,1
user_005529,session_start,2026-03-19T05:54:27,mobile,direct,variant_b,333,0,1
user_001424,session_start,2026-03-18T04:29:21,desktop,social,control,478,0,1
bot_0044,session_start,2026-03-23T00:00:00,desktop,direct,variant_b,0,0,0
user_004077,page_view,2026-03-08T23:15:03,desktop,email,variant_b,300,0,0
user_000439,scroll,2026-03-03T18:28:01,desktop,email,variant_b,476,0,0
user_002343,scroll,2026-03-25T02:07:45,mobile,social,variant_b,594,0,1
user_004320,add_to_cart,2026-03-24T20:23:43,mobile,direct,control,248,0,1
user_007430,page_view,2026-03-27T11:08:50,desktop,direct,control,511,0,1
user_004550,scroll,2026-03-24T11:38:44,desktop,email,control,198,0,0
user_004781,click,2026-03-20T17:11:08,tablet,organic,variant_b,122,0,1
user_001755,scroll,2026-03-02T18:39:33,desktop,email,variant_b,215,0,1
user_002500,scroll,2026-03-22T23:22:22,mobile,social,control,372,0,0
user_002758,click,2026-03-27T02:13:30,desktop,direct,control,169,0,1
bot_0119,session_start,2026-03-27T00:00:00,desktop,direct,control,0,0,0
bot_0181,session_start,2026-03-25T00:00:00,desktop,direct,variant_b,0,0,0
user_001961,scroll,2026-03-28T02:25:35,desktop,email,variant_b,297,0,0
user_003716,scroll,2026-03-26T03:35:16,mobile,social,control,383,0,0
user_002437,scroll,2026-03-08T16:55:13,desktop,organic,variant_b,344,0,0
user_007862,add_to_cart,2026-03-22T03:39:05,desktop,email,control,410,0,1
user_006175,click,2026-03-19T13:08:45,mobile,organic,variant_b,187,0,0
bot_0193,session_start,2026-03-14T00:00:00,desktop,direct,control,0,0,0
bot_0199,session_start,2026-03-04T00:00:00,desktop,direct,control,0,0,0
user_000866,add_to_cart,2026-03-16T15:34:50,tablet,organic,control,112,0,1
user_007402,add_to_cart,2026-03-18T11:21:59,tablet,email,control,566,0,0
user_005260,page_view,2026-03-02T08:05:05,tablet,organic,control,270,0,0
user_001957,scroll,2026-03-05T08:27:23,mobile,cpc,variant_b,219,0,0
user_002012,session_start,2026-03-30T19:40:21,tablet,email,control,223,0,0
user_004002,add_to_cart,2026-03-24T06:48:53,mobile,email,control,404,0,0
user_004610,click,2026-03-15T23:40:19,desktop,cpc,control,138,0,0
user_002639,click,2026-03-21T00:20:55,tablet,organic,variant_b,303,1,0
user_003471,page_view,2026-03-18T02:14:30,mobile,email,variant_b,324,0,1
bot_0166,session_start,2026-03-01T00:00:00,desktop,direct,control,0,0,0
user_001369,scroll,2026-03-04T03:22:39,desktop,organic,variant_b,337,0,0
bot_0074,session_start,2026-03-12T00:00:00,desktop,direct,variant_b,0,0,0
user_000566,click,2026-03-07T07:25:47,tablet,direct,control,299,0,0
bot_0153,session_start,2026-03-17T00:00:00,desktop,direct,variant_b,0,0,0
bot_0110,session_start,2026-03-14T00:00:00,desktop,direct,control,0,0,0
user_003943,scroll,2026-03-20T10:18:29,mobile,cpc,variant_b,549,0,0
user_000503,scroll,2026-03-16T02:47:58,tablet,cpc,variant_b,277,0,1
user_001183,click,2026-03-18T23:25:34,mobile,organic,variant_b,567,0,0
user_006339,scroll,2026-03-24T18:55:14,tablet,email,variant_b,457,0,0
user_007710,click,2026-03-07T07:25:39,desktop,email,control,273,0,1
user_003707,page_view,2026-03-30T23:09:17,tablet,organic,variant_b,56,0,1
bot_0097,session_start,2026-03-22T00:00:00,desktop,direct,control,0,0,0
user_002992,click,2026-03-16T22:03:50,mobile,social,control,194,0,0
user_000591,click,2026-03-15T04:57:07,mobile,organic,variant_b,153,0,0
user_005476,add_to_cart,2026-03-21T15:25:42,tablet,email,control,300,0,1
bot_0154,session_start,2026-03-29T00:00:00,desktop,direct,variant_b,0,0,0
user_001198,click,2026-03-29T09:32:49,mobile,email,control,372,0,1
user_007943,scroll,2026-03-02T06:05:18,desktop,social,variant_b,479,0,1
user_005652,session_start,2026-03-09T09:22:54,desktop,social,control,34,0,0
user_006601,page_view,2026-03-13T21:45:26,desktop,cpc,variant_b,444,0,0
user_004592,click,2026-03-11T02:03:48,tablet,direct,control,481,0,0
user_007049,page_view,2026-03-19T02:01:35,tablet,email,variant_b,594,0,0
user_000963,page_view,2026-03-26T21:20:26,desktop,direct,variant_b,272,0,0
user_002918,session_start,2026-03-30T22:44:59,tablet,email,control,177,0,0
user_002008,scroll,2026-03-10T20:46:49,mobile,email,control,202,0,1
user_002525,scroll,2026-03-21T19:43:29,desktop,organic,variant_b,388,0,1
bot_0135,session_start,2026-03-28T00:00:00,desktop,direct,control,0,0,0
user_006781,click,2026-03-23T12:31:22,mobile,email,variant_b,42,0,0
user_006694,scroll,2026-03-15T17:13:19,desktop,social,control,188,0,1
user_003862,page_view,2026-03-05T03:24:55,mobile,organic,control,203,0,0
user_004669,scroll,2026-03-05T23:38:15,tablet,cpc,variant_b,60,0,1
user_000535,click,2026-03-07T10:05:32,desktop,social,variant_b,340,0,1
user_002444,scroll,2026-03-25T15:37:34,desktop,email,control,42,0,0
user_003431,scroll,2026-03-30T12:34:20,desktop,direct,variant_b,317,0,0
user_004598,add_to_cart,2026-03-19T22:24:28,tablet,direct,control,529,0,1
user_007417,page_view,2026-03-26T22:41:10,desktop,cpc,variant_b,179,0,0
user_003140,page_view,2026-03-02T08:56:29,desktop,direct,control,596,0,0
bot_0043,session_start,2026-03-26T00:00:00,desktop,direct,control,0,0,0
bot_0004,session_start,2026-03-06T00:00:00,desktop,direct,control,0,0,0
user_003416,scroll,2026-03-11T11:03:46,mobile,email,control,536,1,1
user_004856,page_view,2026-03-04T01:00:45,mobile,direct,control,449,0,0
user_002321,page_view,2026-03-10T09:59:07,mobile,cpc,variant_b,490,0,1
user_001798,scroll,2026-03-17T23:14:54,tablet,organic,control,254,0,0
user_003233,add_to_cart,2026-03-08T08:53:29,mobile,cpc,variant_b,477,0,1
bot_0128,session_start,2026-03-30T00:00:00,desktop,direct,control,0,0,0
user_003826,add_to_cart,2026-03-20T06:06:11,desktop,social,control,413,0,0
user_004865,add_to_cart,2026-03-09T15:10:29,desktop,direct,variant_b,178,0,1
bot_0008,session_start,2026-03-11T00:00:00,desktop,direct,variant_b,0,0,0
user_002160,click,2026-03-29T14:33:37,tablet,cpc,control,418,0,0
bot_0006,session_start,2026-03-28T00:00:00,desktop,direct,control,0,0,0
user_007160,session_start,2026-03-10T22:43:18,desktop,email,control,380,0,0
user_005879,page_view,2026-03-13T01:13:28,tablet,email,variant_b,206,0,1
user_000766,click,2026-03-25T19:31:20,tablet,organic,control,199,0,0
user_007250,page_view,2026-03-02T02:30:27,desktop,direct,control,553,0,1
user_006269,add_to_cart,2026-03-26T19:05:06,tablet,social,variant_b,356,0,0
user_007823,add_to_cart,2026-03-11T00:40:33,tablet,email,variant_b,117,0,0
user_007058,click,2026-03-19T12:56:29,desktop,social,control,381,0,0
user_005866,add_to_cart,2026-03-22T15:35:42,desktop,cpc,control,34,0,0
user_005197,scroll,2026-03-16T20:31:52,mobile,social,variant_b,521,0,0
user_006004,session_start,2026-03-11T07:34:05,tablet,cpc,control,587,0,0
bot_0057,session_start,2026-03-27T00:00:00,desktop,direct,control,0,0,0
user_004815,add_to_cart,2026-03-30T12:29:37,mobile,social,variant_b,374,0,1
user_000554,page_view,2026-03-26T12:23:38,desktop,organic,control,405,1,1
user_000267,session_start,2026-03-25T16:28:58,tablet,social,variant_b,380,0,1
user_002848,click,2026-03-02T03:49:12,mobile,cpc,control,587,1,0
bot_0154,session_start,2026-03-06T00:00:00,desktop,direct,control,0,0,0
user_002322,page_view,2026-03-14T21:51:11,desktop,email,control,136,0,1
bot_0126,session_start,2026-03-12T00:00:00,desktop,direct,control,0,0,0
bot_0083,session_start,2026-03-10T00:00:00,desktop,direct,variant_b,0,0,0
bot_0148,session_start,2026-03-09T00:00:00,desktop,direct,variant_b,0,0,0
user_005966,click,2026-03-19T12:59:18,tablet,direct,control,167,0,0
user_000120,add_to_cart,2026-03-15T00:29:18,desktop,direct,control,363,0,0
bot_0008,session_start,2026-03-03T00:00:00,desktop,direct,control,0,0,0
user_005782,click,2026-03-09T02:26:38,tablet,email,control,513,0,1
user_004016,add_to_cart,2026-03-02T13:01:45,tablet,email,control,368,0,0
bot_0198,session_start,2026-03-09T00:00:00,desktop,direct,variant_b,0,0,0
bot_0099,session_start,2026-03-18T00:00:00,desktop,direct,variant_b,0,0,0
user_003622,session_start,2026-03-01T17:51:22,tablet,organic,control,51,0,0
user_000699,page_view,2026-03-16T19:38:18,tablet,organic,variant_b,113,0,0
bot_0011,session_start,2026-03-12T00:00:00,desktop,direct,control,0,0,0
user_002335,page_view,2026-03-04T21:15:47,mobile,social,variant_b,544,0,0
bot_0178,session_start,2026-03-12T00:00:00,desktop,direct,control,0,0,0
user_003450,scroll,2026-03-01T18:57:29,desktop,direct,control,417,1,1
bot_0165,session_start,2026-03-02T00:00:00,desktop,direct,variant_b,0,0,0
user_007376,session_start,2026-03-29T23:25:02,desktop,email,control,124,0,0
user_005064,add_to_cart,2026-03-09T05:33:27,mobile,email,control,555,1,1
user_001439,session_start,2026-03-09T09:43:31,mobile,social,variant_b,428,0,0
user_007288,click,2026-03-26T02:16:52,tablet,direct,control,195,0,1
user_002119,session_start,2026-03-02T21:25:13,desktop,organic,variant_b,452,0,1
user_004433,scroll,2026-03-25T08:48:43,mobile,direct,variant_b,72,0,0
bot_0138,session_start,2026-03-08T00:00:00,desktop,direct,variant_b,0,0,0
bot_0004,session_start,2026-03-29T00:00:00,desktop,direct,variant_b,0,0,0
user_002634,page_view,2026-03-10T04:19:38,tablet,organic,control,182,0,0
user_004395,add_to_cart,2026-03-24T16:21:07,mobile,organic,variant_b,231,0,1
user_004616,session_start,2026-03-15T23:02:15,desktop,cpc,control,578,0,1
user_001072,scroll,2026-03-05T20:31:00,desktop,social,control,275,0,1
user_002753,page_view,2026-03-03T22:22:36,tablet,social,variant_b,156,0,0
bot_0141,session_start,2026-03-02T00:00:00,desktop,direct,variant_b,0,0,0
user_007289,scroll,2026-03-14T17:49:45,mobile,direct,variant_b,535,0,1
user_001922,scroll,2026-03-28T18:12:35,tablet,cpc,control,384,0,0
user_007738,scroll,2026-03-18T03:57:36,tablet,organic,control,492,0,1
user_007982,click,2026-03-07T16:20:50,tablet,organic,control,372,0,0
user_003710,page_view,2026-03-20T17:56:27,desktop,direct,control,122,0,1
user_002599,click,2026-03-03T10:56:28,tablet,cpc,variant_b,539,0,0
